train_base_euler_roll,train_base_euler_pitch,train_base_euler_yaw,train_dof_pos_0,train_target_dof_pos_0,train_dof_pos_1,train_target_dof_pos_1,train_dof_pos_2,train_target_dof_pos_2,train_dof_pos_3,train_target_dof_pos_3,train_dof_pos_4,train_target_dof_pos_4,train_dof_pos_5,train_target_dof_pos_5,train_dof_pos_6,train_target_dof_pos_6,train_dof_pos_7,train_target_dof_pos_7,train_dof_pos_8,train_target_dof_pos_8,train_dof_pos_9,train_target_dof_pos_9,train_dof_pos_10,train_target_dof_pos_10,train_dof_pos_11,train_target_dof_pos_11
0.14323367178440094,0.02099847048521042,0.03604420647025108,-0.23498378694057465,-0.022039471194148064,-0.1956438273191452,-0.29618561267852783,-0.0039838822558522224,-0.0016768239438533783,0.33665040135383606,-0.044643010944128036,-0.15169759094715118,0.07879740744829178,-0.5199999809265137,-0.4623261094093323,-0.0018748637521639466,0.07991845905780792,-0.11022140085697174,-0.4689042866230011,-0.08702459186315536,-0.11073143780231476,-5.871192115591839e-06,-0.6427990794181824,-0.09964978694915771,-0.061511557549238205,-0.031818028539419174,-0.14279107749462128
0.13314813375473022,0.014805305749177933,0.04245729744434357,-0.21391001343727112,-0.10263581573963165,-0.21169359982013702,-0.2551804184913635,0.006784763652831316,0.03548385575413704,0.26996833086013794,-0.1793598234653473,-0.12716291844844818,0.0923057347536087,-0.5200001001358032,-0.2924010157585144,0.015129494480788708,0.16820162534713745,-0.10267143696546555,-0.27814826369285583,-0.09694034606218338,-0.11042821407318115,2.0746750806210912e-07,-0.6838390231132507,-0.0937543511390686,-0.016360588371753693,-0.027780650183558464,-0.12477578967809677
0.11516449600458145,0.00883646309375763,0.05119568109512329,-0.19999881088733673,-0.042404599487781525,-0.22283533215522766,-0.22351256012916565,0.014530261978507042,0.06943857669830322,0.22321778535842896,-0.3246234059333801,-0.11846958845853806,0.12020359188318253,-0.3528471887111664,-0.04928426817059517,0.03217362239956856,0.18412958085536957,-0.08663267642259598,-0.15401208400726318,-0.10864716023206711,-0.10449156165122986,-5.959741429251153e-06,-0.6892937421798706,-0.08117057383060455,0.023201540112495422,-0.024333979934453964,-0.11219668388366699
0.08980318158864975,0.0033435458317399025,0.060766980051994324,-0.18862110376358032,0.022590873762965202,-0.22841890156269073,-0.19601970911026,0.023437567055225372,0.13835427165031433,0.18681834638118744,-0.40867939591407776,-0.11840350925922394,0.02703827992081642,-0.15122833847999573,0.3555927276611328,0.04892786219716072,0.24477770924568176,-0.06297478079795837,-0.022248651832342148,-0.1198820248246193,-0.14441300928592682,-2.0608138584066182e-05,-0.6172143816947937,-0.06384485960006714,-0.04162572696805,-0.020697878673672676,0.18125472962856293
0.05298488587141037,-0.0025911331176757812,0.07123476266860962,-0.1723925918340683,0.26934245228767395,-0.22397668659687042,-0.10208895802497864,0.03175035119056702,0.12529706954956055,0.14809522032737732,-0.5760946869850159,-0.12410257011651993,-0.05053883045911789,0.055426910519599915,0.8153080344200134,0.07067633420228958,0.1890374720096588,-0.02745281532406807,0.2483009546995163,-0.12783856689929962,-0.15948130190372467,-3.087679579039104e-05,-0.3487403988838196,-0.07369276881217957,-0.18771992623806,-0.017303351312875748,1.0629355907440186
-0.020082950592041016,-0.025182723999023438,0.06876949220895767,-0.07840622961521149,0.4223209321498871,-0.1647898405790329,0.42621344327926636,0.012005341239273548,-0.05218549817800522,-0.0002203539916081354,-0.6984812021255493,-0.1754990816116333,-0.3149442672729492,0.16169852018356323,0.843226432800293,0.06352552026510239,0.07080793380737305,0.03829475864768028,0.605550229549408,-0.12589365243911743,-0.14928685128688812,0.09688325226306915,0.029583360999822617,-0.1373395323753357,-0.21730490028858185,0.17420874536037445,1.1450039148330688
-0.0632481575012207,-0.06636714935302734,0.08896058052778244,-0.05282510817050934,0.582550585269928,-0.12658190727233887,0.5133536458015442,0.025019323453307152,-0.2662542462348938,-4.597673250827938e-05,-0.41656649112701416,0.04230361804366112,0.0087469182908535,0.2562938332557678,0.49862849712371826,0.0848679319024086,-0.3061370253562927,0.07427043467760086,0.7170119881629944,-0.10814961791038513,0.16208401322364807,0.18286360800266266,-0.09823271632194519,-0.22268356382846832,-0.09572423994541168,0.25964275002479553,0.23035767674446106
-0.11435222625732422,-0.10207414627075195,0.10143882036209106,-0.007979451678693295,0.3161785900592804,-0.07177910208702087,0.44260287284851074,0.026089727878570557,-0.21567633748054504,-0.00012126907677156851,-0.5440511703491211,0.10587005317211151,-0.007539225742220879,0.17377740144729614,0.334747314453125,0.09092381596565247,-0.21298891305923462,0.13675713539123535,0.5095098614692688,-0.03853851184248924,0.11937052011489868,0.247877299785614,-0.0867229700088501,-0.2518980801105499,-0.03839770331978798,0.11469972133636475,0.1584191769361496
-0.13617181777954102,-0.10139894485473633,0.10820698738098145,0.00483294390141964,0.028331970795989037,-0.05236741155385971,0.5750269889831543,0.01295593474060297,-0.05894529074430466,-1.3369959560805e-05,-0.582682728767395,0.07291250675916672,0.033679090440273285,0.18869391083717346,0.27772802114486694,0.040406692773103714,-0.054644279181957245,0.17315921187400818,0.21168087422847748,-0.008372181095182896,0.017737023532390594,0.3084818422794342,0.043737392872571945,-0.19961009919643402,0.06455440819263458,0.041967183351516724,0.06808436661958694
-0.16102027893066406,-0.08034038543701172,0.11358735710382462,-0.007616640999913216,-0.01209753192961216,-0.027603168040513992,0.5379399657249451,0.002627892419695854,-0.028378799557685852,-2.9286906283232383e-05,-0.5587452054023743,0.056378915905952454,0.03566288203001022,0.1880335807800293,0.3557358384132385,-0.022906862199306488,0.03814389556646347,0.21472999453544617,0.14650507271289825,0.004730093292891979,-0.010715778917074203,0.3309815227985382,0.06427638232707977,-0.1562528759241104,0.08843225240707397,-0.01029098778963089,-0.13221614062786102
